"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1024262599","x1276889287779213312",2020-06-27 14:45:04,"1000_NALAR","@UmmuAdiba2 @NjkYudhi4 @Makmun_Rasyid @harakatuna @EkaJepp @budimandjatmiko @AdzanMaghribbb @arjuno_ireng01 @emsut711 @DewooSa @Dennysiregar7 @Maranatha_Sibrn @MELYSAHHH @AirinAirin_NZ @bringas3006 @ChusnuIChotimah @AnakKolong_ @AnakLolina @TeddyGusnaidi dan Wilayah Timur Indonesia akan menjadi basis Kristen Terbesar, kita lihat aja drun","Twitter for Android",84,"x1276887842916929536","x1270640012434890754","UmmuAdiba2",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1270640012434890754 x1112728367436947462 x1661317189 x823187434422702080 x1227274659101470720 x183217247 x3969831133 x739014602780905472 x1111852958738608128 x287745631 x4780649298 x897727768724729858 x1059269721336336384 x1257347831683149824 x859740055362981889 x2928583759 x338314080 x1404729888 x478546649","UmmuAdiba2 NjkYudhi4 Makmun_Rasyid harakatuna EkaJepp budimandjatmiko AdzanMaghribbb arjuno_ireng01 emsut711 DewooSa Dennysiregar7 Maranatha_Sibrn MELYSAHHH AirinAirin_NZ bringas3006 ChusnuIChotimah AnakKolong_ AnakLolina TeddyGusnaidi","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/1000_NALAR/status/1276889287779213312","ANTI KHILAFAH","","",,FALSE,373,2245,0,4995,3709,2012-12-20 13:26:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1024262599/1593175847","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263253087331868672/cUp1csaH_normal.jpg"
"x1270521363191734274","x1276889287674392583",2020-06-27 14:45:04,"mycourselle","@softynapin Hai kak kita masih ada album reload+poster. Barangkali minat, ready Indonesia siap kirim <U+0001F917>https://t.co/buFVQtSAZ6 https://t.co/wjL9hewPiv","Twitter for iPhone",113,"x1276837938786037760","x1253119341903691777","softynapin",TRUE,FALSE,0,0,,,,,"twitter.com/mycourselle/st… twitter.com/mycourselle/st…","https://t.co/buFVQtSAZ6 https://t.co/wjL9hewPiv","https://twitter.com/mycourselle/status/1276863558236598275?s=21 https://twitter.com/mycourselle/status/1276863558236598275",,,,,,,,,"x1253119341903691777","softynapin","in","x1276863558236598275","Ready Stock 

NCT Dream - Reload (Ridin ver) + poster

Rp275.000/pcs

Hanya sisa 3pcs
Bisa shopee
No keep
Silakan DM atau chat ke line@ yaa https://t.co/mAHCbxdn49",2020-06-27 13:02:49,"Twitter for iPhone",1,0,"x1270521363191734274","mycourselle","mycourselle | GA CHECK PINNED<U+0001F4CC>",417,71,175,"Bandung, Indonesia","Ready Stock&On going PO cek likes! | LINE@: @nrf4524z (pakai @ ) | shopee: mycourselle | ig: mycourselle",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mycourselle/status/1276889287674392583","mycourselle | GA CHECK PINNED<U+0001F4CC>","Bandung, Indonesia","Ready Stock&On going PO cek likes! | LINE@: @nrf4524z (pakai @ ) | shopee: mycourselle | ig: mycourselle",,FALSE,417,71,0,175,10,2020-06-10 01:01:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1270521363191734274/1591884243",,"http://pbs.twimg.com/profile_images/1270521572055552001/ZiEAAhWy_normal.jpg"
"x399942913","x1276889261506060288",2020-06-27 14:44:58,"efllorescence","@squidwardmnfs aku jual, kak! followers instagram indonesia dan bule","Twitter for Android",53,"x1276409942295998464","x1266364230816665600","squidwardmnfs",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1266364230816665600","squidwardmnfs","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/efllorescence/status/1276889261506060288","<U+064B>","proofs in likes! ","<U+2727> welcome to efllorescence’s store! <U+2727> check out my pinned tweet for your social media needs.",,FALSE,209,5,0,4939,6,2011-10-28 08:31:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/399942913/1592816159","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1274989503615139840/qz3CEA3i_normal.jpg"
"x945634078174339072","x1276889248247844864",2020-06-27 14:44:54,"ikwanashari","Mig 21, Indonesia tidak asing dengan pesawat tempur dari Russia ( Uni Soviet ) kita pernah memiliki pesawat ini di awal tahun 60an, pesawat tempur canggih di jamannya, ditakutkan oleh negara negara Barat . https://t.co/HpNWPyz9cj","Twitter for Android",205,,,,FALSE,FALSE,0,1,,,,,,,,"http://pbs.twimg.com/media/EbhsAPNUYAEWOyc.jpg","https://t.co/HpNWPyz9cj","https://twitter.com/ikwanashari/status/1276889248247844864/photo/1","photo","http://pbs.twimg.com/media/EbhsAPNUYAEWOyc.jpg","https://t.co/HpNWPyz9cj","https://twitter.com/ikwanashari/status/1276889248247844864/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ikwanashari/status/1276889248247844864","Ikwan pergi ke Mekah <U+0001F473>","Mecca, CA","Orang Pinggiran",,FALSE,7488,662,4,6029,2812,2017-12-26 12:35:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/945634078174339072/1547963976",,"http://pbs.twimg.com/profile_images/1086865792765812736/Dcv-QqM4_normal.jpg"
"x421646804","x1276889238726836224",2020-06-27 14:44:52,"Rhonii_","Yang cari Folding Photocard /  Transparant card nya TOO bisa booked dulu yuk :( tapi no hit&amp;run ya

Pembayaran bisa pas sampai indonesia

Harga 40,000/pc ( fix price)

DM aja yah https://t.co/ukHmkBVXOQ","Twitter for Android",182,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/Ebhr8wZUMAIGJJo.jpg","https://t.co/ukHmkBVXOQ","https://twitter.com/Rhonii_/status/1276889238726836224/photo/1","photo","http://pbs.twimg.com/media/Ebhr8wZUMAIGJJo.jpg http://pbs.twimg.com/media/Ebhr-3uU0AEcBfI.jpg","https://t.co/ukHmkBVXOQ https://t.co/ukHmkBVXOQ","https://twitter.com/Rhonii_/status/1276889238726836224/photo/1 https://twitter.com/Rhonii_/status/1276889238726836224/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rhonii_/status/1276889238726836224","<U+B85C><U+B2C8><U+C774><U+C774><U+C774> #TWICE #MOREandMORE","","2022 Kerja ke Korea ```amin... ```",,FALSE,1183,3291,7,139597,3351,2011-11-26 06:20:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/421646804/1593268361","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1276454179658018818/t6sgjZHj_normal.jpg"
"x1252770362976157697","x1276889224587833345",2020-06-27 14:44:49,"baval_","@SilviWira itu Indonesia?","Twitter for Android",14,"x1276877876638277634","x399317982","SilviWira",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x399317982","SilviWira","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/baval_/status/1276889224587833345","<U+0001F3B2>","Shani Indira Natio sempurna","Dice Magic, Clover Kingdom's Golden Dawn squad of the Magic Knights",,FALSE,1433,509,3,4702,452,2020-04-22 01:25:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1252770362976157697/1593229837",,"http://pbs.twimg.com/profile_images/1270976417644179456/Ec1t50Ar_normal.jpg"
"x404835368","x1276889214391422977",2020-06-27 14:44:46,"Auliaaaaff","Waktu indonesia bagian insekyur","Twitter for Android",31,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Auliaaaaff/status/1276889214391422977","Aulia","","foodpreneur",,FALSE,855,299,0,29124,464,2011-11-04 13:39:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/404835368/1581954530","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1275223256597803008/wyytOZgK_normal.jpg"
"x1249956162570555393","x1276889197186441217",2020-06-27 14:44:42,"sstarry_sky","@ArmyteamADM KEREN BANGET DONG. AKU BANGGA JADI INDONESIA ARMY<U+0001F602><U+0001F62D><U+0001F389><U+0001F38A>","Twitter for Android",53,"x1276846718877753344","x877999024334184448","ArmyteamADM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x877999024334184448","ArmyteamADM","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sstarry_sky/status/1276889197186441217","im a starry sky •REST•","","Hello. I love BTS and ARMYs <U+0001F49C>",,FALSE,29,95,0,3437,2455,2020-04-14 07:02:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/1249956162570555393/1592376075",,"http://pbs.twimg.com/profile_images/1274520489965174784/d8THsLlu_normal.jpg"
"x78189359","x1276889194695061506",2020-06-27 14:44:42,"shidqidewan","@amndptr Aku anak Indonesia, sehat dan kuat, karena mama memberi
batu batere ABC.","Twitter Web App",72,"x1276886444250763264","x61484254","amndptr",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x61484254","amndptr","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shidqidewan/status/1276889194695061506","shidqi","Depok","Pempek Enthusiast.","https://t.co/1yC3PgFynu",FALSE,574,585,0,14374,21503,2009-09-29 02:11:50,FALSE,"https://t.co/1yC3PgFynu","http://linkedin.com/in/shidqiidewantoro",,"https://pbs.twimg.com/profile_banners/78189359/1590735098","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1269940409238765568/kIdVcaQB_normal.jpg"
"x724584519731302400","x1276889185991798785",2020-06-27 14:44:40,"harontaib3","@geloraco Tanya sama pancasila dia bikin utang mega pengkiyanat negera Indonesia.. suruh bayar..?","Twitter for Android",87,"x1276888566925266945","x3319260420","geloraco",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3319260420","geloraco","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json","North Region","North Region, Singapore","admin","Singapore","SG","NA NA","NA NA","103.696411999967 103.866067828959 103.866067828959 103.696411999967 1.33636499997564 1.33636499997564 1.47223994098471 1.47223994098471","https://twitter.com/harontaib3/status/1276889185991798785","Haron bin mohamed ta","Indonesia","Haron b md taib",,FALSE,212,2382,1,41599,463,2016-04-25 13:03:06,FALSE,,,,,,"http://pbs.twimg.com/profile_images/806547349321355264/H7zv1Kvx_normal.jpg"
"x567028290","x1276889157655130118",2020-06-27 14:44:33,"iiirfrianuke","@sbyfess Lagu indonesia raya ngene","Twitter for Android",25,"x1276879292496883712","x1152437175587241985","sbyfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1152437175587241985","sbyfess","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iiirfrianuke/status/1276889157655130118","ke<U+0001F31C>","Indonesia","gada apaapanya gosah kesini",,FALSE,664,536,3,13930,18433,2012-04-30 05:51:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/567028290/1592831298","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1270392147452149761/UmgY34nf_normal.jpg"
"x980089077272780800","x1276889146926100485",2020-06-27 14:44:30,"ateIous","@sbmptnfess @EdukaSystem @olle_indonesia @BimbelNF thanks a lot! makasih udah jadi wadahku latihan soal <U+0001F97A><U+0001F497>","Twitter for Android",94,"x1276888088183058434","x1205629250423779328","sbmptnfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1205629250423779328 x1126864280685432832 x1217310615414263808 x421496851","sbmptnfess EdukaSystem olle_indonesia BimbelNF","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ateIous/status/1276889146926100485","<U+0001F31F>","in a dreamland","<U+0001D634><U+0001D630><U+0001D630><U+0001D62F> <U+0001D635><U+0001D630> <U+0001D623><U+0001D626> <U+0001D63A><U+0001D630><U+0001D636><U+0001D633> <U+0001D62F><U+0001D636><U+0001D633><U+0001D634><U+0001D626> <U+2730>",,FALSE,7,25,0,744,80,2018-03-31 14:27:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/980089077272780800/1567695757",,"http://pbs.twimg.com/profile_images/1271296115757867008/-6rKKo9I_normal.jpg"
"x1032623993746931712","x1276889145063796737",2020-06-27 14:44:30,"manusia_jawa_1","@DAZAlVU BAYANGIN DOI DEBAT PAS SIDANG AUTO MENANG ANJIR<U+0001F62D>
eh kakpirs bikin bsd au, kerjaan chara bsd kalo idup di Indonesia dong<U+0001F923>","Twitter for Android",120,"x1276888785351880704","x1254056481206317057","DAZAlVU",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1254056481206317057","DAZAlVU","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/manusia_jawa_1/status/1276889145063796737","Esok","","26-kan aku di 77-mu",,FALSE,696,1007,5,24716,26838,2018-08-23 13:42:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1032623993746931712/1590673670",,"http://pbs.twimg.com/profile_images/1274927189658497025/dyEMC_Yu_normal.jpg"
"x1231158327897288704","x1276888839387115522",2020-06-27 14:43:17,"siscafran666ca","@qorygore iolpoker merupakan situs Agen IDNpoker. Bandar Ceme, DominoQQ, Omaha, Terpercaya di indonesia.
yang selalu memberikan Bonus terbesar.
jadi tunggu apalagi?? langsung daftar sekarang juga. hanya di iolpoker8 . com
Kontak Whatsapp : michelle - +855968563845","Twitter Web App",254,"x1274740641499475968","x194856182","qorygore",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x194856182","qorygore","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/siscafran666ca/status/1276888839387115522","siscabukansiscaeee","","Main poker bareng aku yuk sayang.
langsung daftar aja disini : https://t.co/ZVc9KncOYx
atau wa aku aja ya say : +85561880281
Blog : https://t.co/YnNp37oagc","https://t.co/ZlbrtcwJbR",FALSE,13,16,0,341,116,2020-02-22 10:07:01,FALSE,"https://t.co/ZlbrtcwJbR","http://www.iolpoker.org",,"https://pbs.twimg.com/profile_banners/1231158327897288704/1591071903",,"http://pbs.twimg.com/profile_images/1262653938022547456/tgMmYESx_normal.jpg"
"x1231158327897288704","x1276889097672421376",2020-06-27 14:44:18,"siscafran666ca","@produkNegri @qorygore iolpoker merupakan situs Agen IDNpoker. Bandar Ceme, DominoQQ, Omaha, Terpercaya di indonesia.
yang selalu memberikan Bonus terbesar.
jadi tunggu apalagi?? langsung daftar sekarang juga. hanya di iolpoker8 . com
Kontak Whatsapp : michelle - +855968563845","Twitter Web App",254,"x1274741209014009857","x1049211952461840384","produkNegri",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1049211952461840384 x194856182","produkNegri qorygore","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/siscafran666ca/status/1276889097672421376","siscabukansiscaeee","","Main poker bareng aku yuk sayang.
langsung daftar aja disini : https://t.co/ZVc9KncOYx
atau wa aku aja ya say : +85561880281
Blog : https://t.co/YnNp37oagc","https://t.co/ZlbrtcwJbR",FALSE,13,16,0,341,116,2020-02-22 10:07:01,FALSE,"https://t.co/ZlbrtcwJbR","http://www.iolpoker.org",,"https://pbs.twimg.com/profile_banners/1231158327897288704/1591071903",,"http://pbs.twimg.com/profile_images/1262653938022547456/tgMmYESx_normal.jpg"
"x1231158327897288704","x1276888767001845767",2020-06-27 14:43:00,"siscafran666ca","@qorygore iolpoker merupakan situs Agen IDNpoker. Bandar Ceme, DominoQQ, Omaha, Terpercaya di indonesia.
yang selalu memberikan Bonus terbesar.
jadi tunggu apalagi?? langsung daftar sekarang juga. hanya di iolpoker8 . com
Kontak Whatsapp : michelle - +855968563845","Twitter Web App",254,"x1274984930322206722","x194856182","qorygore",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x194856182","qorygore","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/siscafran666ca/status/1276888767001845767","siscabukansiscaeee","","Main poker bareng aku yuk sayang.
langsung daftar aja disini : https://t.co/ZVc9KncOYx
atau wa aku aja ya say : +85561880281
Blog : https://t.co/YnNp37oagc","https://t.co/ZlbrtcwJbR",FALSE,13,16,0,341,116,2020-02-22 10:07:01,FALSE,"https://t.co/ZlbrtcwJbR","http://www.iolpoker.org",,"https://pbs.twimg.com/profile_banners/1231158327897288704/1591071903",,"http://pbs.twimg.com/profile_images/1262653938022547456/tgMmYESx_normal.jpg"
"x1174596359099473921","x1276888585044664321",2020-06-27 14:42:16,"DewiMAJID2","@DonAdam68 Tenggelamkan KADER MENCLA MENCLE skrg di PSI  partai SETAN indonesia PURA2 ISLAM pendukung Ahok si mulut jamban alias penista agama islam sebelumnya di PAN gak jelas sekarang apalgi mirip Jaekidi dunguu Mr TAKADA OTAK nya
#MakzulkanJKWBubarkanPDIP","Twitter for Android",247,"x1275755838636843009","x1312514755","DonAdam68",FALSE,FALSE,0,0,,,"MakzulkanJKWBubarkanPDIP",,,,,,,,,,,,,"x1312514755","DonAdam68","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DewiMAJID2/status/1276888585044664321","Dewi MAJID","","sholatlah sblm di sholatin...",,FALSE,30,74,0,928,1713,2019-09-19 08:09:54,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1174598903032942594/gRNixJWH_normal.jpg"
"x1174596359099473921","x1276889097102032897",2020-06-27 14:44:18,"DewiMAJID2","@DonAdam68 gaya Kearab2an tp BENCI Arab n ISLAM dr PSI partai Sampah INDONESIA 
#PDIPSarangKomunis 
#TangkapMegaBubarkanPDIP","Twitter for Android",113,"x1275755838636843009","x1312514755","DonAdam68",FALSE,FALSE,0,0,,,"PDIPSarangKomunis TangkapMegaBubarkanPDIP",,,,,,,,,,,,,"x1312514755","DonAdam68","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DewiMAJID2/status/1276889097102032897","Dewi MAJID","","sholatlah sblm di sholatin...",,FALSE,30,74,0,928,1713,2019-09-19 08:09:54,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1174598903032942594/gRNixJWH_normal.jpg"
"x1166670079867543553","x1276889085609537536",2020-06-27 14:44:16,"CathrinrO","@GFSquad__com @GFRDofficial INDONESIA
#GFRIEND_ButterflyEffect
#_<U+56DE>_Song_of_the_Sirens
#GFRIEND #<U+C5EC><U+C790><U+CE5C><U+AD6C>
@GFRDofficial","Twitter for Android",86,"x1276884712284291075","x724554282331156480","GFSquad__com",FALSE,FALSE,0,0,,,"GFRIEND_ButterflyEffect _<U+56DE>_Song_of_the_Sirens GFRIEND <U+C5EC><U+C790><U+CE5C><U+AD6C>",,,,,,,,,,,,,"x724554282331156480 x2258740268 x2258740268","GFSquad__com GFRDofficial GFRDofficial","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CathrinrO/status/1276889085609537536","<U+30B1><U+30C6><U+30EA><U+30F3><U+0001F34E><U+0001F6A8> <U+27ED><U+27EC>7 <U+56DE>6","Indonesia","Seorang fangirl<U+270C><U+FE0F><U+270C><U+FE0F>",,FALSE,106,126,2,334,1767,2019-08-28 11:13:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1166670079867543553/1592038429",,"http://pbs.twimg.com/profile_images/1273803340447547394/_a9alBe7_normal.jpg"
"x241232789","x1276889070572982277",2020-06-27 14:44:12,"henry_vandell","@soloposdotcom Seng ngakue pancasila kudune ngibarke bendera merah putih, Indonesia i merah putih ora abang tok","Twitter Web App",96,"x1276885131119046663","x155169715","soloposdotcom",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x155169715","soloposdotcom","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/henry_vandell/status/1276889070572982277","Nur Henry S","Karanganyar, Indonesia","keep calm, I am a Gooner | @Arsenal | victoria concordia crescit | Salam Sukses Berjamaah | nek ra sedekah bondomu meh nggo opo, mati ora di gowo, yuk sedekah !","https://t.co/itR2Lg0vbW",FALSE,56,333,1,1348,103,2011-01-21 19:41:28,FALSE,"https://t.co/itR2Lg0vbW","http://mrfamous.kaosdakwahislami.id/katalog",,"https://pbs.twimg.com/profile_banners/241232789/1566995480","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1180636199595077633/--f8s-xa_normal.jpg"
"x1255188920905547776","x1276889048242688000",2020-06-27 14:44:07,"alvinannalvi","@Budi290180 @boedhi_hadi @TheArieAir @tjhinfar21 @wiwikherma @kianinara1 @Najwa_faisa @silentreadeer @b3doel_ Eksotisme api biru di Kawah Ijen merupakan daya tarik yang menjadikan destinasi wisata ini sangat fenomenal. Namun secara keseluruhan, Kawah Ijen memang Instagramworthy banget!

wisata nusantara
#programfolback 

Lokasi: Kabupaten Banyuwangi, Jawa Timur, Indonesia https://t.co/FicQFPnBXy","Twitter for Android",264,"x1276875999670460417","x1186480236579311619","Budi290180",FALSE,FALSE,1,1,,,"programfolback",,,,,"http://pbs.twimg.com/media/Ebhr0jrXkAMi9jq.jpg","https://t.co/FicQFPnBXy","https://twitter.com/alvinannalvi/status/1276889048242688000/photo/1","photo","http://pbs.twimg.com/media/Ebhr0jrXkAMi9jq.jpg","https://t.co/FicQFPnBXy","https://twitter.com/alvinannalvi/status/1276889048242688000/photo/1",,"x1186480236579311619 x1177177457394208768 x164604281 x4879473929 x315040374 x1046228639610617856 x1206412776484139008 x3172958879 x1234774345416724480","Budi290180 boedhi_hadi TheArieAir tjhinfar21 wiwikherma kianinara1 Najwa_faisa silentreadeer b3doel_","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alvinannalvi/status/1276889048242688000","andi kurniawan","Plosoklaten, Indonesia","",,FALSE,1147,1265,1,522,361,2020-04-28 17:36:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1255188920905547776/1593113920",,"http://pbs.twimg.com/profile_images/1276239517016612870/e-44jcSe_normal.jpg"
"x2509610479","x1276889043410640897",2020-06-27 14:44:06,"Akuntansi___","Software #Apotek #Klinik Terbaik di Indonesia
https://t.co/VQl1nyHvR3","twittbot.net",69,,,,FALSE,FALSE,0,0,,,"Apotek Klinik",,"…twareakuntansi-terbaik.blogspot.co.id/2017/01/softwa…","https://t.co/VQl1nyHvR3","http://softwareakuntansi-terbaik.blogspot.co.id/2017/01/software-aplikasi-apotek-dan-klinik.html",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Akuntansi___/status/1276889043410640897","Software Akuntansi","Jakarta Indonesia","Software Aplikasi Akuntansi Terbaik di Indonesia, Maksimal Melayani Kebutuhan Perusahaan Anda. - Telp 085.242.353 - @IsmailNurdin_","https://t.co/mJJQL4Q2kG",FALSE,210,137,5,32151,1,2014-05-20 07:28:31,FALSE,"https://t.co/mJJQL4Q2kG","http://softwareakuntansi-terbaik.blogspot.co.id/",,"https://pbs.twimg.com/profile_banners/2509610479/1485693292","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/825683467929202688/G4sUgFqh_normal.jpg"
"x1248629194956746754","x1276889023089270785",2020-06-27 14:44:01,"anggipwark","@GOT7WWU @GOT7Official INDONESIA<U+0001F1EE><U+0001F1E9>

#GOT7 #GOT7Globalstreaming_GA2 @GOT7Official https://t.co/hnOkMOudv7","Twitter for Android",57,"x1275769817581195264","x980432122002399232","GOT7WWU",FALSE,FALSE,0,0,,,"GOT7 GOT7Globalstreaming_GA2",,,,,"http://pbs.twimg.com/media/EbhrytVVcAUWVdo.jpg","https://t.co/hnOkMOudv7","https://twitter.com/anggipwark/status/1276889023089270785/photo/1","photo","http://pbs.twimg.com/media/EbhrytVVcAUWVdo.jpg","https://t.co/hnOkMOudv7","https://twitter.com/anggipwark/status/1276889023089270785/photo/1",,"x980432122002399232 x573299587 x573299587","GOT7WWU GOT7Official GOT7Official","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anggipwark/status/1276889023089270785","Anggipwark","","carat?Yash, NCTzen?? double yes,igot7??ofc,mayday??right,stay??yeah,ARMY?why not,exo-l??yoi,teume? of course, dah ah kebanyakan kalau disebutin",,FALSE,104,653,0,1158,4311,2020-04-10 15:09:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1248629194956746754/1593108015",,"http://pbs.twimg.com/profile_images/1276213629965103105/mVl0oQY__normal.jpg"
